from,to,amount,miner,mined_amount
1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,53172,1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,5999
126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,6455,1GZpsHrqEt9A6Lo24RMeUSrXko3mt84Q4t,1936
1HUcT2pMbbn3wyUmkYQQUAZSqGqRo8b1Rs,1DM8bnAn7gUsa11YHe1MJCDnRuV5u3jdrU,35630,1KpFNdfRPR33sBcTvG9qv4FWuAnAdnKRye,6528
1AzSMLb39QtshdUjvY5TxwXCsnMRcuo6Lc,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,175344,1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,23802
1DM8bnAn7gUsa11YHe1MJCDnRuV5u3jdrU,19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,45952,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,1183
1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,570,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,25
1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,12439,1KGWCycGbKxyByfYNv6W7f9RWswYgDMGBS,2275
1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,42603,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,2838
1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,17492,1KpFNdfRPR33sBcTvG9qv4FWuAnAdnKRye,2582
1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,44394,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,2128
12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,9771,1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,3199
1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,55107,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,7934
1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,41436,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,3672
1Dt1XYKUwg8q9xYxL21VpUTy11yHfYxQDu,1KGWCycGbKxyByfYNv6W7f9RWswYgDMGBS,4027,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,661
19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,59686,14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,4170
1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,8731,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,1005
1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1LcxVmwpBa25Lx77kehHHgk12HKX6nscN5,102984,1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,33090
1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,23584,14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,923
1HLAP4oyhTD1hWVau2eKqQq1EhAiiuS4nB,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,20067,1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,5878
1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,49227,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,5436
1NTqc6MrAyvkLbWbBSPTFp6aqh51WT2eHa,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,9606,12717PgLULE5rakr2mMMZgrG7SuqYzULZE,1074
1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,1QLFBu69pibsjvm4Hxhb1V78BvEdC9R7nQ,100709,1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,26383
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,19yewcFu7XjV6v9pAuBbfUmZiebbyYEP8Q,3618,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,390
1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,12767,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,2334
1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,3517,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,392
1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,1Df1oTe73Mw7BXDSxHqjA1FLWLuBMhZ1DG,53330,1JY9x3wJZjUngsAhZC1aKDABeF2AfJA4Yy,1725
1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,3394,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1009
1LcxVmwpBa25Lx77kehHHgk12HKX6nscN5,19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,56859,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,18356
14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,25994,19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,4281
1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,1CFmhH9MQecm3SxjRVv58rTcLSS9RyYRau,11284,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,1563
191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,24626,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,7331
17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,86568,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,4921
1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,4896,1DwrFDDHkkU8TMQahyn6hGtay63QhZncVe,217
1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,835,1HUcT2pMbbn3wyUmkYQQUAZSqGqRo8b1Rs,9
1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,162156,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,29191
14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,856,191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,212
19oaPJcitCeFuUVxKUdyL8FRtqnMVQ2jGm,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,172216,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,47890
1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,28104,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,5170
14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,4760,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,1117
1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,32616,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,9656
1JY9x3wJZjUngsAhZC1aKDABeF2AfJA4Yy,19oaPJcitCeFuUVxKUdyL8FRtqnMVQ2jGm,10124,19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,1339
14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,1DwrFDDHkkU8TMQahyn6hGtay63QhZncVe,13,191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,2
1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,1KGWCycGbKxyByfYNv6W7f9RWswYgDMGBS,11632,1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,3277
14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,1EAC4NGfjvtsPMfoFfEmKAj1swBoFNaZGG,14543,1GZpsHrqEt9A6Lo24RMeUSrXko3mt84Q4t,730
1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,5619,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1705
13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,39131,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,6102
13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,597,1FZtvE448GJyF5MhmN5ivB62pNPgp1b58W,174
1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,9338,1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,1082
1HUcT2pMbbn3wyUmkYQQUAZSqGqRo8b1Rs,1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,9435,19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,821
1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,2242,1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,49
1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,474,14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,16
1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,92863,1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,561
19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,45712,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,6658
1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,1EAC4NGfjvtsPMfoFfEmKAj1swBoFNaZGG,21872,1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,2494
1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,6744,1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,1247
126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,10195,1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,2645
1KpFNdfRPR33sBcTvG9qv4FWuAnAdnKRye,1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,18288,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,4440
1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,1Dt1XYKUwg8q9xYxL21VpUTy11yHfYxQDu,48787,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,4929
1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,1LcxVmwpBa25Lx77kehHHgk12HKX6nscN5,5355,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,1701
191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,9256,13mbFNJeKAcUSEFt17TyPt4EPS7yb8zxA8,2991
1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,207212,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,61946
1NVv5TMh3RcDHwzbiL6Qa57jKaKFPmSWvu,1CHRKZSfpDf6KeaZjSkNUHq9473HWYyNwc,549,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,131
1DkLeoqWSgLL1tXiRySZqNyfjbFVh5M7dT,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,31498,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,9052
17i6Y2533pJ3ezfAL5Dh6JVry8xWTxKifz,191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,48023,1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,13613
1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,34620,1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,4825
12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,4539,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1095
14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,5413,1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,1349
1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,12717PgLULE5rakr2mMMZgrG7SuqYzULZE,42429,1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,8564
14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,6857,14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,1570
1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,1MNZH6qD2NPyqwggJeXpcLic7919qoJqe8,8815,18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,560
18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,1Fd4k2UNaE4hu1grX5ZERCQaeJmV9FqEnk,133253,1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,1020
17hkhmJ657YdP5ce9MA85sx6iun153BmFE,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,2760,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,262
17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,258878,1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,4814
1Gdu1QJtMyneXZxEarGjvKjrUvsQuhcVce,1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,13696,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,3994
1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,1ESwpqVm51sicsMQH3C7VQqatGuXzQ12s4,20075,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,5333
19a5wU37AZJBgdfiLVHrHwCWvr46BUCvmn,1NVv5TMh3RcDHwzbiL6Qa57jKaKFPmSWvu,34759,1NVv5TMh3RcDHwzbiL6Qa57jKaKFPmSWvu,10269
1GP1BxSFQzBffsr5Ke8WqfpCtm71Zmpign,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,5888,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,1481
1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,21364,1NmombJqagqGRsexABTzPrBGsUy3ByHmTg,2054
1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,12648,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,3194
1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,226865,1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,35266
1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,43653,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,5453
1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,19589,1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,46
1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,63461,1CCnsWkLtSTC6rmjog93NpWqsj3Lw8Dpte,18435
19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,154500,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,32775
1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,2068,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,291
1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,51830,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,4693
1JjTNeMwCEdtbq2uu9Q7ohV5iMG1CMWxy,14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,8125,17hkhmJ657YdP5ce9MA85sx6iun153BmFE,1928
1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,54947,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,212
1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,7062,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,1773
14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,12AqMUKo2h9w9T34BKsx4uokpDpYqJMXz9,814,1DRytcR9i67Vqsa6raT73i1qBUfdvWZjAM,125
1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,1HfeKj6okxT9W7KpkFtGZ5veVYS9pJVa15,3795,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,512
14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,1v75qAzwNxhLAFsCBgrPfRzb1rpcHS7j7,5969,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,277
1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,1AhuUQdovKNjjy7p6BR9LVnRh1KjQ7Hmdy,189,19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,14
1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,6209,1EBmDxYNUozqWbmLK3YFuJeidgC766AoHw,1973
17i6Y2533pJ3ezfAL5Dh6JVry8xWTxKifz,1EAC4NGfjvtsPMfoFfEmKAj1swBoFNaZGG,51839,1Lg8NaH59PjmGXTVpfqekriwE2nRmHsip3,947
1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,1MVL4w2rbt2XmHWjPW2U2zJ8FoySJXAJ62,1651,1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,73
1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,2430,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,717
1H5fFNDN896FFHuEm5piZb47aR7t5sSfXi,12717PgLULE5rakr2mMMZgrG7SuqYzULZE,84785,1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,16422
1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,1LpKTLeRhJzqb1njVUabbHfj5YjLLJiaGy,16737,1HVq1VR2JTRaxaMwNfAzK6WsTvW7c5GcYo,3252
1LxcLFdbXaSJtbqgC7zbgNCwKARX38tPws,1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,33601,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,4827
1F3xDi6HynCarvNTSMfX1WRmjuFGSM6UZn,1QLFBu69pibsjvm4Hxhb1V78BvEdC9R7nQ,77940,12717PgLULE5rakr2mMMZgrG7SuqYzULZE,8137
18EeJMjmAaUqgyVW2gCDrBN9bS82qBGHUS,1GMPbV8gFBrWXwmv5QG7o861fNyJMAEjV5,71286,19yewcFu7XjV6v9pAuBbfUmZiebbyYEP8Q,23408
19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,194319,1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,57406
1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,1LNTWMNTtFChq3tthtKvwLhUuWMtSxi8Kz,54849,1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,14004
1FZtvE448GJyF5MhmN5ivB62pNPgp1b58W,1Df1oTe73Mw7BXDSxHqjA1FLWLuBMhZ1DG,33567,1CAzFPK2HjTtjbWunEcayGgCr6sC2Enyx8,7173
126FvKLoTipCUC9ezQuQBaD5WETHfrg9a1,1GZpsHrqEt9A6Lo24RMeUSrXko3mt84Q4t,1929,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,292
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,14135,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,303
1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,17hkhmJ657YdP5ce9MA85sx6iun153BmFE,93857,12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,24820
1JSaxNzW2U1uYXDKRB4omuMTwBsa4W7K71,191QUQQMS4CNnGj79BXiRjukTyrfW9kyFX,20057,19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,3201
1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,7421,1Bj2kmqKfgsQHqvREFtJCKNbBLj47vgVde,1672
1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,1MNZH6qD2NPyqwggJeXpcLic7919qoJqe8,27872,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,2800
18EeJMjmAaUqgyVW2gCDrBN9bS82qBGHUS,16oMnN1eAdeGMKEvqZTmXSwUuKi86ZZPvU,9995,1MroLNii6bv59ZfAv9D9K1F8R7rW88qfsj,1028
1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,1bgQAJACqPgPKTW1JdctYw7HoXfvynhy7,30782,164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,10193
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,1C2QgtnX8uJjdsB7YBXzLVtSnc8HdiaW1W,26260,191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,6240
19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,1598,1F1gfiAinHQhfupuknrudeZrxw5ZVMocW2,268
164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,19DJUdkYStgkhnZz9fnCDf6rHVydBN5Wek,12812,14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,3294
1Am4idjLCiwwNwPWthGNGTbvTDde4TyHhz,14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,77995,19a5wU37AZJBgdfiLVHrHwCWvr46BUCvmn,12316
1KMEppk1eGa76pawUEdSnkmZpDrqCp6FrN,17s2zeW2HqVYFvKs855gpqbqkicpuSaKLv,65400,1EHvmtnKCy8yB9yvvFP958uAuE1kthqytj,2158
1GZpsHrqEt9A6Lo24RMeUSrXko3mt84Q4t,1NmombJqagqGRsexABTzPrBGsUy3ByHmTg,4917,19q4TguRMVR4BWRJ6s3F3cDLtj3u8qDwLE,1099
1DBzTHJBE4rMUkRJGU2Yyaep1B5verMsEs,191F93kVmDroKD9UwAvNoEXp4u8cRGnoru,48129,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,2649
1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,521,1CHRKZSfpDf6KeaZjSkNUHq9473HWYyNwc,111
1AHBbPFeC9QEJKdadCf4Z882Z9PoVBnxjh,1LxtJDsMFsT7GCVfXye1RX3Gne7v51KWGg,126041,1KCyDcUGgXsSqgLXafzr7JaSihfHNnuvdN,31409
14gwBM7uZQ3izxBM7bJWW8dNFy5xteqAor,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,5261,1AC5E8Gf6Kn2gUZ5z429PuQLmDrrz3hKi9,1089
164umqoJZv4nqPTZZUdt6P8ptfdv8frhQD,14zTvKSHNrtHtNoMxzjcFKgv952cP51wS3,72704,1KAXC26wA2MAqGC75hDkCeE8p4W6xiwHdt,22164
19RL2gsK2XHFBUdaz87roTT6C5AMbHvKR5,1BtE6E1Dn8u8d7SmdHMC5nS8xPAc7hYDuY,6652,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,1464
18MW5wfuxV1H2oFGdEBaLQLbPxF7yASrX3,12KtoQP2CSubNWDvLiju4PNE8a8nGDmCKH,228779,1DM8bnAn7gUsa11YHe1MJCDnRuV5u3jdrU,9859
1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,1PuUTUzvLk3mPBYZZizwkkZfRdVcUnK7PY,29965,1Ao9kmjgcv3zmAswtbpXormfmT6wfthBz7,6159
12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,1Dt1XYKUwg8q9xYxL21VpUTy11yHfYxQDu,18450,19a5wU37AZJBgdfiLVHrHwCWvr46BUCvmn,3856
1FCMALwX3ShRo6gtLrnymk9G9hbfWyQqWv,12nMmy8JyvdC6wHLyWHe2MqtWQD19dWVg5,38417,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,3677
19itDtcEVfFvRGFqFBu9YJfwVMbsLNRcCn,14WrivJi92pLxTRnNYA6Bgo4BH9pnk55uA,51,1AzSMLb39QtshdUjvY5TxwXCsnMRcuo6Lc,17
14yek9VuRsZKuKQ18u8qbZVsubhbHA7dtz,1Jst7ScTCeLVVRasF4512z7xFEMHzKF267,10772,1HrsHXadv8NjoDuw9zEoctMTS6ojEPz2RS,127
1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,1KXFVBSRFeVEnX6uUgFadZCwqUS15NJ8yt,442944,1w19bnfrA9ze17oHjGh6hcw2C2fzgPMsB,122012
1Er1HgY2K6QyJUEN6d1hMiiYmQL95KZbyo,1KnRgBHMwZzzRj7DoNMq66tgbYXpB3wnRb,129912,1BunyGETTFLexvLKgz9MBBmw21jyD1pA23,20164
12717PgLULE5rakr2mMMZgrG7SuqYzULZE,15qHKbWXt24PGeWmFGGqX1GrzGgwZFDHfL,116032,1BTagrcapEX9Fkiidb1MCB9Z37YaNZLAaF,22225
